x,y,u,v,mag
294475.659,9029187.777,0.03149,0.02066,0.03767
294361.803,9029009.323,0.03200,0.02007,0.03777
294206.312,9028994.117,0.03291,0.02210,0.03964
294112.539,9028818.310,0.03281,0.02113,0.03902
294171.261,9028665.250,0.03010,0.01666,0.03440
294077.476,9028510.697,0.02880,0.01581,0.03286
294162.223,9028377.403,0.01975,0.00821,0.02138
294108.110,9028255.570,0.01836,0.00662,0.01952
293975.265,9028217.180,0.02145,0.01026,0.02378
293981.856,9028083.083,0.02026,0.00504,0.02088
293899.661,9028023.183,0.02015,0.00809,0.02172
293926.992,9027903.967,0.01615,-0.00182,0.01625
293855.258,9027864.973,0.01854,-0.00773,0.02009
293754.256,9027902.373,0.01958,0.02157,0.02913
293721.942,9027833.563,0.01843,0.02351,0.02987
293623.955,9027808.633,0.02558,0.01675,0.03057
293604.299,9027718.977,0.02059,0.01933,0.02824
293491.403,9027670.387,0.02623,0.01125,0.02853
293480.672,9027569.510,0.00688,0.00932,0.01158
293395.308,9027491.650,0.01112,0.00606,0.01266
293312.178,9027528.647,0.01419,0.00060,0.01420
293241.439,9027472.743,0.01703,-0.00596,0.01804
224692.067,9104117.467,0.05155,-0.04804,0.07046
224778.665,9104104.933,0.03647,-0.01880,0.04103
224809.555,9104155.137,0.00442,-0.00130,0.00460
224855.353,9104166.380,-0.00220,0.00570,0.00611
224905.681,9104155.807,0.00455,0.00659,0.00801
224945.538,9104103.473,0.01991,0.00423,0.02035
225015.303,9104118.040,0.01972,0.00557,0.02049
225077.827,9104073.587,0.02232,0.00123,0.02235
225146.007,9104110.637,0.02339,-0.00006,0.02339
225221.056,9104090.487,0.02712,-0.00279,0.02727
223983.595,9104109.700,0.02208,-0.02459,0.03305
223976.635,9104210.313,0.02174,-0.02541,0.03344
224082.168,9104286.680,0.01166,-0.02122,0.02421
224217.004,9104246.507,0.02071,-0.04672,0.05110
224253.143,9104143.107,0.02565,-0.05378,0.05959
224305.692,9104346.780,0.01488,-0.04638,0.04871
224403.031,9104337.747,0.01634,-0.04542,0.04826
224438.676,9104253.407,0.03047,-0.07392,0.07996
224511.600,9104284.833,0.02074,-0.07279,0.07568
224556.367,9104251.467,0.03624,-0.10152,0.10779
224573.067,9104194.433,0.04672,-0.09091,0.10221
224646.133,9104213.433,0.02643,-0.05934,0.06496
224691.367,9104186.033,0.02344,-0.03844,0.04502
225279.675,9104144.283,0.02667,-0.00405,0.02698
225352.183,9104147.877,0.02689,-0.00895,0.02834
225381.587,9104096.847,0.02608,-0.00479,0.02651
225447.585,9104103.617,0.02198,-0.01435,0.02625
225485.434,9104041.590,0.02158,-0.00677,0.02262
225538.302,9104042.427,0.02427,-0.02245,0.03306
225998.485,9104706.693,0.05557,0.00291,0.05564
225947.430,9104736.577,0.05375,-0.00362,0.05387
225891.579,9104705.350,0.05247,-0.00185,0.05250
225833.121,9104735.420,0.05362,0.00295,0.05370
225785.040,9104701.190,0.05552,0.00640,0.05588
225719.225,9104724.710,0.05257,0.00439,0.05275
225703.416,9104789.290,0.04480,0.00501,0.04508
225632.858,9104813.020,0.03957,0.00507,0.03989
225625.025,9104887.073,0.03903,0.00520,0.03937
225547.034,9104913.363,0.03525,0.00478,0.03557
225527.291,9104997.350,0.03331,0.00475,0.03364
225425.002,9105023.247,0.03036,0.00452,0.03070
225390.493,9105116.490,0.02836,0.00386,0.02862
225275.986,9105146.113,0.02546,0.00294,0.02563
225252.325,9105255.313,0.02428,0.00110,0.02431
225139.195,9105293.957,0.02160,-0.00069,0.02161
225130.516,9105420.033,0.02000,-0.00441,0.02048
225010.314,9105466.170,0.01723,-0.00655,0.01843
224988.390,9105603.693,0.01600,-0.01007,0.01890
224846.336,9105649.793,0.01375,-0.01049,0.01730
224740.482,9105550.863,0.01309,-0.00765,0.01516
224594.108,9105579.110,0.01135,-0.00823,0.01402
224544.952,9105716.867,0.00989,-0.01027,0.01426
224386.223,9105738.367,0.00808,-0.00967,0.01260
224323.226,9105883.187,0.00720,-0.00999,0.01231
224152.053,9105895.283,0.00549,-0.00933,0.01082
224073.588,9106036.270,0.00406,-0.00757,0.00859
223899.174,9106036.740,0.00262,-0.00785,0.00828
223803.536,9106167.203,0.00005,-0.00586,0.00586
223878.562,9106316.353,-0.00047,-0.00600,0.00602
223762.472,9106450.730,-0.00528,-0.00613,0.00808
223835.521,9106619.820,-0.00587,-0.00797,0.00990
223707.775,9106755.450,-0.01002,-0.00806,0.01286
223508.122,9106702.930,-0.01068,-0.00483,0.01172
223370.557,9106821.333,-0.01369,-0.00351,0.01413
223436.609,9107008.137,-0.01383,-0.00386,0.01436
223294.657,9107125.463,-0.01839,-0.00310,0.01865
223083.880,9107040.903,-0.01563,0.00123,0.01567
222936.461,9107143.160,-0.01955,0.00131,0.01959
222998.681,9107344.630,-0.02393,-0.00287,0.02410
222845.671,9107448.113,-0.02497,-0.00228,0.02508
222898.158,9107656.913,-0.01857,-0.00451,0.01911
222732.434,9107761.073,-0.01665,-0.00191,0.01676
222524.008,9107648.110,-0.01879,0.00235,0.01893
222355.703,9107746.440,-0.01812,0.00551,0.01894
222383.968,9107961.810,-0.00954,0.00667,0.01164
222198.371,9108058.993,-0.00916,0.01047,0.01391
222206.195,9108253.810,-0.00171,0.01246,0.01257
222033.329,9108361.033,-0.00314,0.01712,0.01741
222094.819,9108537.873,0.00291,0.01157,0.01193
222010.342,9108698.950,0.00562,0.01618,0.01713
221818.283,9108687.153,0.00065,0.01540,0.01541
221711.304,9108856.937,-0.00247,0.02803,0.02814
221787.674,9109063.923,0.01251,0.00933,0.01560
221615.663,9109197.067,0.00085,0.02952,0.02953
221660.568,9109389.410,0.04100,0.02438,0.04770
221482.349,9109498.340,0.05535,0.05067,0.07504
221515.607,9109686.973,0.13437,0.06198,0.14798
221350.150,9109790.257,0.17253,0.08066,0.19045
221378.436,9109972.720,0.16708,0.09682,0.19311
221254.196,9110103.807,0.18001,0.12402,0.21859
221109.282,9110052.437,0.19986,0.11210,0.22915
221015.205,9110183.570,0.21620,0.18557,0.28492
221034.399,9110368.770,0.23095,0.17570,0.29018
220918.664,9110443.993,0.22655,0.17701,0.28750
220899.078,9110588.557,0.19593,0.12533,0.23259
220793.396,9110606.370,0.14941,0.09034,0.17460
220758.097,9110701.570,0.16209,0.10522,0.19325
220797.006,9110816.710,0.13696,0.08317,0.16024
220728.140,9110894.280,0.08233,0.07538,0.11163
220723.092,9111013.973,0.01408,0.03293,0.03582
220630.423,9111065.250,-0.04318,-0.00597,0.04359
220586.262,9111177.117,-0.06005,-0.01879,0.06292
220482.856,9111196.827,-0.07799,-0.03233,0.08442
220404.716,9111292.810,-0.08581,-0.03944,0.09444
220300.904,9111281.277,-0.09431,-0.03723,0.10139
220189.327,9111348.047,-0.11236,-0.02968,0.11621
220102.683,9111299.573,-0.12708,0.00670,0.12726
219979.339,9111288.343,-0.09284,0.07978,0.12241
219895.342,9111333.467,-0.05364,0.14238,0.15215
219726.573,9111263.557,-0.01412,0.20708,0.20756
219646.810,9111362.337,0.03251,0.23922,0.24142
219474.118,9111330.350,0.03257,0.21239,0.21487
219383.791,9111478.283,0.06015,0.23402,0.24163
219166.344,9111449.513,0.05977,0.22734,0.23507
219044.709,9111631.600,0.06603,0.21828,0.22805
218811.297,9111632.957,0.06500,0.21424,0.22388
218676.179,9111827.350,0.05285,0.18567,0.19304
218426.587,9111864.000,0.03484,0.15234,0.15627
218325.368,9111680.343,0.03684,0.16250,0.16662
218080.156,9111678.410,0.01508,0.11839,0.11934
217897.908,9111877.423,-0.00509,0.08950,0.08965
217653.594,9111825.450,-0.01466,0.09029,0.09148
217443.874,9111995.623,-0.01318,0.07130,0.07251
217222.891,9111853.203,0.01267,0.01690,0.02112
217022.545,9111950.160,-0.00293,0.00632,0.00697
216998.461,9112253.223,0.00200,-0.01231,0.01247
216762.386,9112350.077,0.00006,-0.00007,0.00010
228328.874,9042596.877,0.00324,-0.00172,0.00367
228119.423,9042938.370,-0.00052,-0.00141,0.00151
227625.742,9042876.003,-0.00178,0.00033,0.00181
227380.847,9043189.887,-0.00424,-0.00274,0.00505
227659.734,9043620.880,0.00612,-0.00252,0.00662
227415.609,9044019.323,0.00573,-0.00559,0.00801
227655.407,9044514.550,0.00729,-0.00353,0.00810
227366.054,9045042.420,0.00629,-0.00357,0.00723
227610.530,9045666.377,0.00359,-0.00343,0.00497
227335.986,9046300.830,0.00006,-0.00072,0.00073
227666.335,9047014.410,-0.00508,0.00399,0.00646
227380.061,9047693.277,-0.01075,0.00510,0.01190
227719.610,9048468.253,-0.01579,0.00644,0.01705
227284.293,9049185.550,-0.01691,0.00648,0.01811
227607.202,9049977.423,-0.01561,0.00651,0.01691
227204.718,9050656.477,-0.01717,0.00539,0.01800
227526.533,9051520.727,-0.01658,0.00518,0.01736
226793.633,9052023.770,-0.01504,0.00647,0.01638
226650.970,9052728.087,-0.01589,0.00838,0.01796
227238.641,9053446.583,-0.01674,0.01045,0.01973
226588.365,9054183.843,-0.02122,0.01370,0.02526
226678.731,9055032.893,-0.02494,0.01666,0.02999
227678.375,9055329.770,-0.02599,0.01671,0.03090
227846.163,9056300.303,-0.02877,0.01897,0.03446
228914.389,9056686.437,-0.02969,0.01729,0.03436
228826.146,9057868.073,-0.03110,0.01909,0.03649
229685.022,9058378.697,-0.03368,0.01671,0.03760
229690.951,9059610.083,-0.03179,0.01658,0.03585
230790.823,9060178.793,-0.03559,0.02611,0.04414
231669.705,9059528.333,-0.03308,0.02299,0.04029
232691.920,9060108.670,-0.03452,0.02228,0.04108
232941.514,9061358.830,-0.03228,0.01943,0.03768
234064.547,9061738.580,-0.03057,0.01945,0.03623
234858.419,9060890.883,-0.02775,0.01980,0.03409
235978.988,9061153.747,-0.02620,0.01945,0.03263
236264.280,9062215.667,-0.02588,0.01449,0.02966
237252.013,9062547.857,-0.02260,0.01207,0.02562
237461.983,9063604.250,-0.01545,0.00477,0.01617
238335.211,9063999.297,-0.01116,0.00350,0.01169
239040.760,9063466.203,-0.01253,0.00059,0.01254
239858.888,9063944.320,-0.01185,0.00367,0.01240
240652.830,9063447.863,-0.01048,0.00335,0.01100
241392.029,9063946.947,-0.01206,0.00446,0.01286
242183.248,9063529.623,-0.01156,0.00295,0.01193
242857.938,9064034.357,-0.01097,0.00419,0.01174
243668.670,9063533.063,-0.00930,0.00372,0.01002
244345.857,9063950.827,-0.00737,0.00544,0.00916
245266.409,9063487.293,-0.00542,0.00929,0.01076
245870.932,9064051.943,-0.00501,0.01164,0.01268
246747.901,9064061.147,-0.00343,0.01439,0.01480
247360.463,9063506.553,-0.00287,0.01366,0.01396
248332.198,9063992.297,-0.00247,0.01655,0.01673
249063.505,9063489.493,-0.00269,0.01421,0.01446
249021.339,9062442.107,-0.00268,0.01453,0.01477
250006.897,9061910.960,-0.00460,0.01115,0.01206
250766.051,9062448.303,-0.00294,0.00955,0.00999
251757.768,9062277.423,-0.00163,0.00586,0.00608
252297.678,9061530.890,-0.00100,0.00678,0.00685
253457.919,9061734.427,0.00050,0.00285,0.00289
254150.108,9060959.977,0.00244,0.00150,0.00287
255248.565,9061144.190,0.00376,0.00053,0.00380
255982.916,9060301.100,0.00299,-0.00133,0.00327
256982.997,9060491.883,0.00630,-0.00374,0.00733
257755.001,9059609.853,0.00334,-0.00548,0.00642
258612.510,9059870.050,0.00805,-0.00871,0.01186
259516.639,9059428.177,0.00690,-0.00823,0.01074
260197.389,9060223.357,0.01480,-0.01213,0.01913
261073.836,9060249.950,0.01553,-0.01136,0.01924
261563.570,9059410.593,0.01411,-0.01048,0.01758
262457.431,9059483.517,0.01557,-0.00878,0.01788
263057.261,9058594.693,0.01371,-0.00624,0.01507
263865.004,9058761.497,0.01256,-0.00641,0.01410
264687.654,9058277.747,0.01453,-0.00909,0.01714
265294.777,9058967.817,0.00696,-0.00832,0.01085
266025.580,9059021.043,0.00653,-0.00625,0.00903
266701.421,9058565.900,0.00582,-0.00560,0.00808
266805.342,9057879.620,0.00946,-0.00552,0.01096
267817.445,9057705.340,0.00917,-0.00392,0.00998
268052.341,9057001.140,0.01220,-0.00268,0.01249
269005.184,9056887.923,0.01107,-0.00086,0.01110
269277.579,9056128.317,0.01353,-0.00001,0.01353
270173.033,9056020.983,0.01253,0.00070,0.01255
270692.614,9056741.863,0.01112,0.00279,0.01146
271432.736,9056689.200,0.00948,0.00312,0.00998
271927.871,9057372.800,0.01105,0.00103,0.01110
272646.335,9057208.430,0.01207,0.00133,0.01214
272836.496,9056541.897,0.00953,0.00018,0.00954
273492.290,9056459.743,0.01156,-0.00069,0.01158
273942.904,9056903.127,0.01430,-0.00182,0.01442
274537.893,9056808.227,0.01607,-0.00119,0.01612
274584.529,9056384.637,0.01466,-0.00056,0.01467
274868.577,9056112.203,0.01454,-0.00020,0.01454
275279.019,9056144.390,0.01486,0.00036,0.01486
275436.387,9055673.253,0.01401,0.00018,0.01401
275951.258,9055619.630,0.01516,0.00009,0.01516
275931.810,9055119.533,0.01412,0.00083,0.01415
276228.987,9054857.663,0.01483,-0.00024,0.01483
276253.404,9054304.453,0.01444,-0.00002,0.01444
276741.526,9054128.003,0.01532,0.00022,0.01532
277022.878,9053780.253,0.01491,-0.00008,0.01491
277534.087,9053865.073,0.01529,-0.00076,0.01531
277705.305,9053484.767,0.01435,-0.00095,0.01438
278181.506,9053425.857,0.01605,-0.00167,0.01614
278212.071,9052941.553,0.01436,-0.00055,0.01437
278569.938,9052758.523,0.01466,-0.00060,0.01467
279010.622,9052778.467,0.01732,-0.00107,0.01735
279289.773,9053135.150,0.01870,-0.00352,0.01902
279817.249,9053000.623,0.01966,-0.00342,0.01995
280008.074,9052468.167,0.01793,-0.00342,0.01826
280521.461,9052370.863,0.01857,-0.00448,0.01910
280793.630,9052824.130,0.02071,-0.00594,0.02154
281251.209,9052780.500,0.02145,-0.00689,0.02253
281543.769,9052292.433,0.02089,-0.00750,0.02220
281986.603,9052325.977,0.02043,-0.00761,0.02180
282390.631,9052032.323,0.02029,-0.00765,0.02169
282779.568,9052327.373,0.02151,-0.00953,0.02353
283208.271,9052239.407,0.02112,-0.00990,0.02332
283375.017,9051797.327,0.02175,-0.00962,0.02378
283835.382,9051725.610,0.02238,-0.00890,0.02409
284028.489,9051278.840,0.02166,-0.00917,0.02352
284470.988,9051220.873,0.02097,-0.01085,0.02361
284705.025,9050762.843,0.02265,-0.00961,0.02461
285121.567,9050759.690,0.02128,-0.00716,0.02245
285468.652,9050461.183,0.02127,-0.00562,0.02200
285510.354,9050077.377,0.02061,-0.00761,0.02197
286017.772,9049892.150,0.02028,-0.00739,0.02158
286118.340,9049489.960,0.01976,-0.00689,0.02093
286628.602,9049327.590,0.01927,-0.00756,0.02070
286720.187,9048917.653,0.01665,-0.00816,0.01854
287191.804,9048732.117,0.01704,-0.01028,0.01990
287245.630,9048313.027,0.01698,-0.00868,0.01907
286853.764,9048076.137,0.01322,-0.00518,0.01420
286936.697,9047646.597,0.01249,-0.00515,0.01351
287379.014,9047493.083,0.01384,-0.00586,0.01502
287459.144,9047067.773,0.01316,-0.00630,0.01459
287854.921,9046923.547,0.01451,-0.00691,0.01607
287918.482,9046497.897,0.01222,-0.00600,0.01361
288259.164,9046356.823,0.01336,-0.00708,0.01512
288323.601,9045942.500,0.01161,-0.00621,0.01317
288062.259,9045668.733,0.01038,-0.00502,0.01153
288166.936,9045289.687,0.01017,-0.00526,0.01145
287937.875,9044997.507,0.00974,-0.00327,0.01028
288122.978,9044631.637,0.01039,-0.00330,0.01090
288498.777,9044621.140,0.01192,-0.00395,0.01255
288713.999,9044348.030,0.01260,-0.00414,0.01327
289048.149,9044403.643,0.01422,-0.00397,0.01476
289268.072,9044213.540,0.01599,-0.00388,0.01646
289550.903,9044338.357,0.01706,-0.00387,0.01749
289757.926,9044193.893,0.01808,-0.00456,0.01865
289733.039,9043891.877,0.01804,-0.00340,0.01836
289970.572,9043775.737,0.01839,-0.00230,0.01853
290029.520,9043549.523,0.01699,-0.00178,0.01709
289913.171,9043318.533,0.01788,-0.00199,0.01799
290142.172,9043129.397,0.01823,-0.00133,0.01827
290175.246,9042889.400,0.01834,-0.00065,0.01835
290478.330,9042798.957,0.01830,0.00015,0.01830
290577.909,9042584.827,0.01766,0.00065,0.01767
290365.770,9042397.677,0.01704,0.00112,0.01708
290505.877,9042165.997,0.01729,0.00141,0.01735
290850.268,9042167.137,0.01674,0.00175,0.01683
291003.360,9041965.693,0.01679,0.00187,0.01689
291330.137,9042004.693,0.01624,0.00177,0.01633
291484.449,9041812.007,0.01630,0.00151,0.01637
291780.441,9041852.310,0.01574,0.00094,0.01577
291919.515,9041660.270,0.01626,0.00053,0.01627
291842.410,9041386.923,0.01700,0.00092,0.01702
292080.578,9041246.353,0.01659,0.00038,0.01659
292149.541,9041022.753,0.01743,0.00045,0.01744
292026.980,9040771.227,0.01825,0.00133,0.01830
292279.293,9040577.617,0.01807,0.00049,0.01808
292340.325,9040326.817,0.01771,0.00032,0.01771
292668.176,9040246.147,0.01737,-0.00090,0.01739
292766.287,9039996.510,0.01717,-0.00148,0.01723
292580.867,9039767.047,0.01657,0.00004,0.01657
292742.832,9039471.560,0.01705,-0.00113,0.01709
292557.305,9039221.377,0.01666,-0.00097,0.01669
292673.614,9038937.630,0.01615,-0.00179,0.01625
293015.775,9038859.250,0.01658,-0.00185,0.01669
293093.569,9038559.960,0.01616,-0.00211,0.01630
293405.417,9038460.257,0.01688,-0.00222,0.01702
293471.601,9038159.010,0.01766,-0.00220,0.01780
293255.908,9037955.243,0.01790,-0.00153,0.01796
293321.545,9037635.453,0.01793,-0.00190,0.01803
293596.593,9037528.373,0.01895,-0.00196,0.01906
293665.320,9037203.343,0.01897,-0.00270,0.01916
293446.632,9037015.020,0.01847,-0.00323,0.01875
293493.590,9036698.157,0.01714,-0.00444,0.01770
293783.116,9036564.717,0.01735,-0.00545,0.01819
293862.630,9036261.367,0.01645,-0.00622,0.01758
293663.868,9036067.497,0.01502,-0.00596,0.01616
293759.985,9035769.510,0.01270,-0.00669,0.01435
293516.949,9035626.410,0.01213,-0.00511,0.01316
294068.967,9035665.117,0.01230,-0.00793,0.01464
294110.025,9035391.160,0.00979,-0.00813,0.01272
294365.216,9035236.873,0.00773,-0.01065,0.01316
294273.145,9034930.017,0.00369,-0.00976,0.01044
294441.388,9034717.323,0.00078,-0.01056,0.01059
294340.682,9034424.700,-0.00104,-0.00731,0.00739
294066.936,9034334.177,-0.00234,-0.00706,0.00743
294010.156,9034013.040,-0.00301,-0.00284,0.00414
294217.961,9033812.077,-0.00028,0.00140,0.00142
294188.730,9033477.707,-0.00479,0.00615,0.00780
294417.247,9033350.387,-0.00341,0.00810,0.00879
294451.095,9033090.683,-0.00639,0.01230,0.01386
294263.180,9032848.353,-0.00819,0.01473,0.01685
294354.594,9032611.393,-0.00765,0.01767,0.01926
294594.318,9032565.713,-0.00657,0.01929,0.02038
294600.147,9032281.000,-0.00468,0.02035,0.02089
294758.955,9032129.867,-0.00336,0.02044,0.02072
294713.172,9031843.350,0.00024,0.02033,0.02033
294894.488,9031699.897,0.00203,0.02081,0.02091
294889.794,9031450.137,0.00493,0.02097,0.02154
295101.215,9031335.873,0.00584,0.01994,0.02077
295130.869,9031118.177,0.00931,0.02048,0.02250
294948.160,9030991.993,0.01112,0.02213,0.02477
295004.111,9030785.363,0.01407,0.02219,0.02628
294841.367,9030639.033,0.01601,0.02275,0.02782
294903.862,9030430.223,0.01860,0.02246,0.02916
294745.751,9030257.290,0.02067,0.02281,0.03078
294812.640,9030055.463,0.02304,0.02256,0.03225
294680.080,9029877.130,0.02564,0.02356,0.03482
294784.664,9029709.513,0.02595,0.02212,0.03410
294694.380,9029541.637,0.02965,0.02241,0.03717
294844.852,9029422.210,0.02984,0.02057,0.03625
294806.908,9029277.300,0.03001,0.01918,0.03562
294644.907,9029171.420,0.02990,0.01831,0.03506
294669.262,9028992.503,0.03032,0.01493,0.03380
294555.966,9028840.967,0.02862,0.01229,0.03115
294417.754,9028841.430,0.03074,0.01482,0.03412
294320.986,9028673.163,0.02897,0.01272,0.03164
294381.777,9028538.063,0.02221,0.00672,0.02320
294316.800,9028396.857,0.01767,0.00458,0.01825
294407.386,9028305.563,0.01489,0.00347,0.01529
294385.631,9028189.350,0.01128,0.00263,0.01158
294286.164,9028113.903,0.01457,0.00256,0.01479
294180.032,9028137.360,0.01402,0.00304,0.01435
294095.633,9028039.860,0.01551,0.00153,0.01559
294113.620,9027922.270,0.02116,0.00193,0.02124
294027.174,9027846.277,0.02086,0.00117,0.02089
224758.824,9104204.103,-0.00567,0.00392,0.00690
224782.157,9104236.803,-0.01692,0.01567,0.02306
224830.090,9104235.003,-0.02255,0.00672,0.02353
224852.555,9104213.547,-0.00813,0.01228,0.01473
224894.436,9104232.107,-0.00421,-0.00033,0.00422
224928.421,9104204.970,0.00598,0.00569,0.00826
224981.484,9104222.937,0.00810,-0.00013,0.00811
225028.509,9104188.340,0.01385,0.00330,0.01424
225086.658,9104217.020,0.01536,0.00003,0.01536
225141.632,9104183.770,0.01928,0.00232,0.01942
225193.814,9104212.040,0.02093,-0.00377,0.02126
225256.808,9104192.703,0.01943,-0.00861,0.02125
223831.294,9104261.463,0.02185,-0.01977,0.02947
