x,y
216114.866,9104616.38
215864.454,9104590.88
215701.691,9104822.88
215521.037,9104994.47
215344.191,9105172.55
210024.699,9067071.78
210033.349,9067731.03
209443.885,9063596.09
209356.288,9064146.93
209072.49,9064617.89
209281.584,9065132.29
209797.006,9065246.1
209499.024,9065724.65
209784.507,9066332.09
211566.545,9062313.33
211030.533,9062828.86
210476.038,9062922.6
210037.82,9062783.57
209497.991,9062957.52
212338.517,9061942.46
209631.697,9068195.23
209751.892,9068826.57
210347.72,9068995.13
210836.194,9069197.46
211392.657,9069198.72
211478.016,9069874.39
211444.384,9070573.17
212021.92,9070863.93
212015.742,9071517.24
212610.326,9071937.55
213212.525,9072471.12
213837.852,9072927.99
213866.604,9073610.1
214471.302,9073839.96
214531.171,9074520.35
215138.581,9074681.53
215218.376,9075353.39
215838.064,9075644.65
216451.273,9075905.97
217065.027,9076232.24
217612.156,9076469.77
217691.779,9077171.59
218317.453,9077270.28
218676.182,9077843.98
219354.855,9077893.71
219995.798,9077993.36
220644.599,9078131.59
221207.006,9078448.39
221481.623,9078950.2
221761.577,9079447.44
222411.511,9079545.16
223111.479,9079615.33
223845.761,9079501.27
224334.652,9079806.76
224844.903,9079818.39
225328.916,9079975.19
225712.936,9079771.69
226063.075,9079571.68
226460.239,9079567.53
217104.185,9103762.04
217268.854,9103586.98
216872.043,9103719.99
216686.476,9103907.05
216509.199,9104093.61
216321.712,9104237.23
216038.404,9104348.18
215760.857,9104337.35
215612.466,9104568.92
215447.578,9104748.18
215279.584,9104934.48
209452.879,9066914.95
209506.551,9067541.71
208990.574,9063397.21
208829.027,9064015.18
208614.971,9064513.3
208715.458,9065074.24
208942.978,9065556.84
208966.502,9066084.8
209324.204,9066322.01
211622.179,9061614.53
210871.965,9061842.68
210878.245,9062416.35
210413.999,9062356.46
209880.639,9062320.1
209314.257,9062413.07
208849.835,9062819.06
212358.885,9061254.02
208987.82,9067940.55
209125.974,9068581.66
209222.117,9069242.94
209788.933,9069495.92
210327.621,9069680.3
210887.554,9069788.85
210866.128,9070442.47
210833.539,9071095.34
211410.197,9071243.2
211451.024,9071899.48
212046.592,9072192.78
212649.814,9072626.2
213256.121,9073159.76
213291.58,9073845.58
213905.763,9074295.67
213985.726,9074958.94
214607.181,9075197.07
214695.763,9075861.85
215289.478,9076027.94
215895.057,9076329.34
216498.337,9076601.06
217099.903,9076937.16
217206.475,9077673.69
217943.508,9077826.04
218293.877,9078386.92
218968.476,9078432.92
219607.748,9078534.67
220210.615,9078684.88
220789.415,9078865.41
221051.845,9079409.53
221327.578,9079890.96
221975.943,9079976.33
222621.579,9080060.98
223096.345,9080293.65
223518.786,9079980.28
223983.506,9080147.42
224552.406,9080293
225122.331,9080401.04
225755.384,9080305.13
226161.855,9080003.82
226625.828,9080022.83
217050.408,9103513.71
217232.055,9103350.87
216832.42,9103455.37
216629.734,9103636.19
216433.11,9103821.25
216270.812,9103987.89
216131.472,9104122.91
215895.463,9104097.28
215636.022,9104088.93
215500.417,9104324.37
215349.999,9104508.26
215211.14,9104697.06
208944.573,9066717.92
208929.265,9067324.52
208142.419,9064900.59
208344.1,9065474.6
208602.152,9065917.23
208577.676,9066435.59
211611.397,9060974.73
210904.757,9061216.17
210301.045,9061457.93
210199.67,9061982.55
212130.631,9060580.26
208317.407,9067636.44
208467.373,9068329.41
208664.132,9068913.88
208669.07,9069501.38
209233.591,9069886.93
209764.203,9070151.37
210304.144,9070331.72
210266.601,9070971.43
210294.038,9071593.82
210868.078,9071737.74
210954.58,9072367.83
211521.384,9072549.69
212101.356,9072852.42
212688.926,9073296.86
212729.064,9073948.94
213316.207,9074564.49
213467.856,9075275.03
214088.164,9075619.5
214177.867,9076271.32
214767.789,9076519.95
215349.762,9076691.5
215945.965,9077003.3
216549.075,9077284.56
216575.9,9077936.84
217069.688,9078298.36
217611.09,9078367.55
217909.087,9078928.02
218570.537,9078952.15
219199.338,9079040.82
219790.92,9079185.8
220376.564,9079343.87
220627.442,9079867.63
220907.357,9080335.02
221550.73,9080404.22
222189.962,9080481.73
222683.273,9080695.74
223157.009,9080915.46
223572.692,9080539.74
224141.49,9080655.65
224703.373,9080777.08
225150.558,9080970.02
225531.316,9080710.8
225967.356,9080878.12
226283.693,9080470.37
226771.682,9080476.7
217038.159,9103255.74
217269.484,9103109.02
216816.999,9103190.18
216598.051,9103363.94
216383.205,9103545.61
216187.14,9103725.55
216033.064,9103889
215771.86,9103842.08
215508.675,9103844.15
215374.877,9104087.89
215226.691,9104281.45
215098.977,9104482.52
208430.668,9066995.35
207709.17,9065435.38
208270.8,9065971.9
208265,9066231
208177.242,9066580.91
211515.175,9060249.57
211087.905,9060702.11
210635.799,9060626.73
210380.322,9060940.91
209909.668,9061064.12
212123.695,9059812.66
207802.732,9067022.99
207660.933,9067615.06
207808.425,9068239.56
208018.349,9068960.9
208124.834,9069678.38
208693.922,9070132.64
209201.26,9070516.52
209721.318,9070783.7
209725.499,9071396.31
209817.201,9071985.28
210389.826,9072202.87
210492.383,9072804.52
211030.455,9072992.58
211576.329,9073190.92
212138.711,9073503.04
212161.609,9074135.17
212702.511,9074520.8
212874.503,9075091.16
212988.744,9075708
213574.691,9075922.86
213663.32,9076559.06
214247.783,9076916.86
214827.054,9077168.54
215400.95,9077344.91
215991.496,9077663.61
216045.307,9078314.19
216611.497,9078615.24
217239.811,9078881.96
217452.854,9079453.64
218183.269,9079472.06
218806.987,9079544.24
219386.112,9079676.17
219962.683,9079817.57
220220.07,9080329.07
220506.322,9080785.57
221139.593,9080836.6
221772.593,9080898.42
222270.697,9081097.85
222751.94,9081306.52
223333.727,9081404
223732.019,9081026.41
224296.068,9081127.69
224764.169,9081299.54
225160.781,9081507.63
225538.24,9081194.49
225788.835,9081489.8
226211.718,9081255.94
226546.261,9080905.01
217034.833,9103004.18
217249.416,9102866.26
216799.283,9102927.26
216578.812,9103090.73
216351.979,9103267.99
216124.554,9103450.95
215927.848,9103630.26
215648.102,9103589.87
215386.315,9103597.42
215251.766,9103851.11
215105.05,9104057.63
214965.022,9104277.23
208060.2,9065971.9
207744.2,9066035.3
207957.4,9066301.8
207769.9,9066532.1
211531.804,9059554.29
210951.38,9059854.26
210920.385,9060287.45
210400.086,9060119.28
210016.961,9060615.7
212159.878,9059077.44
207257.82,9066449.55
207115.788,9067160.07
207077.479,9067883.83
207210.607,9068634.87
207438.543,9069382.73
207707.187,9070124.59
208198.429,9070311.42
208680.406,9070736.5
209186.355,9071126.47
209226.852,9071752.09
209407.471,9072347.93
209943.956,9072567.22
210039.716,9073142.46
210551.11,9073405.17
211069.279,9073611.1
211604.26,9073823
211649.558,9074443.85
212237.363,9074771.54
212371.574,9075377.64
212503.094,9075982.34
213095.963,9076327
213174.004,9076945.13
213729.749,9077186.2
214308.705,9077560.62
214882.028,9077810.23
215457.731,9077985.3
215523.078,9078614.41
216100.519,9078959.54
216714.835,9079232
216739.604,9079808.13
217237.213,9080046.98
217849.561,9079988.75
218445.818,9080053.86
219008.051,9080171.78
219571.322,9080297.39
219837.38,9080799.31
220130.48,9081246.83
220747.953,9081277.65
221369.864,9081319.73
221866.948,9081503.14
222351.04,9081697.11
222940.173,9081782.4
223523.689,9081863.02
223905.877,9081492.99
224385.563,9081647.04
224798.532,9081844.51
225138.599,9082081
225476.901,9081736.83
217001.802,9102753.72
217189.535,9102629.51
216770.589,9102663.3
216556.252,9102818.79
216329.526,9102992.65
216070.559,9103180.74
215827.305,9103369.05
215533.066,9103333.21
215271.961,9103348.63
215135.098,9103611.1
214991.332,9103827.11
214861.257,9104056.01
207643.431,9065744.83
207695.4,9066259
211487.357,9058869.5
210928.393,9059252.4
210451.887,9059483.92
210025.032,9059667.76
209773.611,9060041.15
212016.029,9058422.18
207745.106,9070604.54
208220.542,9070864.16
208683.721,9071341.09
208740.151,9071890.71
208924.256,9072335.95
209061.329,9072857.07
209520.908,9072907.12
209640.68,9073409.44
210079.103,9073727.37
210574.057,9073999.67
211095.407,9074220.68
211167.271,9074812.41
211751.187,9075048.29
211895.956,9075639.06
212031.379,9076227.52
212608.493,9076584.68
212678.937,9077184.51
213235.717,9077564.34
213793.435,9077800.2
214350.219,9078243.14
214953.524,9078433.56
215034.785,9079051.19
215586.617,9079235.77
216147.467,9079583.74
216168.49,9080204.92
216646.524,9080431.32
217042.416,9080593.03
217553.454,9080532.76
218115.723,9080570.04
218660.046,9080675.87
219208.093,9080786.33
219484.238,9081280.54
219785.418,9081720.96
220382.858,9081731.51
220988.054,9081751.38
221479.112,9081916.94
221960.563,9082092.86
222548.347,9082158.8
223138.105,9082225.97
223646.804,9082365.79
224018.877,9082009.4
224449.635,9082195.08
224815.775,9082449.23
216972.954,9102497.6
217177.541,9102383.36
216753.391,9102398.47
216534.186,9102546.07
216309.416,9102715.29
216058.585,9102909.57
215743.219,9103087.48
215424.342,9103082.44
215168.544,9103095.09
215027.356,9103368.07
214881.528,9103595.6
214753.029,9103836.94
211318.618,9058187.42
210878.934,9058621.56
210322.806,9058854.26
209863.118,9059133.88
209502.585,9059445.65
209369.649,9060034.06
211816.252,9057735.88
207807.57,9071085.31
208201.8,9071325.56
208318.854,9071774.23
208409.592,9072318.1
208608.728,9072818.34
208762.868,9073275.33
209178.807,9073440.99
209607.366,9073918.82
210085.663,9074301.2
210606.745,9074580.31
210711.779,9075140.77
211302.133,9075389.14
211458.459,9075958.9
211586.662,9076529.39
212129.728,9076817.14
212189.232,9077405.24
212737.868,9077771.02
213270.18,9078222.48
213795.639,9078360.2
213958.966,9078878.6
214487.162,9078908.42
214566.299,9079520.02
215099.537,9079662.36
215635.761,9079843.55
215661.96,9080431.84
216144.397,9080890.58
216679.834,9081061.34
217258.826,9081082.16
217814.747,9081094.81
218343.834,9081187.73
218876.602,9081285.14
219164.185,9081772.89
219473.582,9082205.58
220051.052,9082200.25
220636.346,9082197.97
221115.775,9082346.9
221590.912,9082502.07
222168.989,9082542.87
222753.754,9082587.53
223267.14,9082708.66
223727.005,9082884.18
224092.71,9082546.77
224465.876,9082779.07
216968.47,9102241.17
217192.586,9102141.87
216746.544,9102137.16
216523.119,9102273.27
216295.557,9102432.84
216071.146,9102617.91
215830.574,9102788.08
215577.765,9102836.55
215316.354,9102820.91
215069.679,9102838.87
214931.11,9103120.72
214782.738,9103360.27
214647.053,9103616.3
211098.109,9057537.54
210619.337,9057941.29
210464.656,9058408.36
210078.628,9058186.43
209705.573,9058599.17
209170.622,9059026.79
211549.285,9057134.95
207854.869,9071515.64
207910.689,9071950.51
208002.877,9072427.85
208180.084,9072876.08
208350.354,9073331.62
208713.143,9073782.44
209165.143,9074015.83
209592.051,9074494.6
210121.112,9074906.45
210309.811,9075485.56
210874.637,9075692.2
211031.675,9076239.84
211149.695,9076791.51
211670.797,9077101.8
211712.8,9077674.68
212230.199,9077980.32
212733.421,9078295.59
212905.739,9078807.85
213423.714,9078866.2
213534.244,9079443.56
214045.898,9079469.93
214112.228,9080068.09
214618.692,9080117.07
215145.888,9080267.4
215185.605,9080926.16
215663.139,9080908.08
215681.771,9081396.09
216263.474,9081578.93
216953.031,9081595.04
217540.323,9081622.38
218059.733,9081705.72
218578.352,9081792.41
218877.903,9082274.2
219196.503,9082702.92
219748.673,9082677.58
220324.801,9082659.53
220784.651,9082800.73
221252.387,9082930.66
221813.909,9082943.62
222386.837,9082961.48
222894.377,9083059.46
223351.719,9083199.84
223746.628,9083433.07
224121.927,9083124.24
216965.583,9101977.87
217169.422,9101900.2
216725.651,9101884.29
216512.455,9102004.27
216285.552,9102153.65
216059.76,9102327.31
215874.598,9102509.16
215693.424,9102545.55
215470.944,9102563.39
215214.504,9102558.43
214970.801,9102583.72
214836.146,9102872.36
214697.033,9103117.99
214557.832,9103393.09
210844.529,9056867.73
210453.621,9057314.53
209944.986,9057588.08
209515.285,9057978.06
209203.775,9058406.93
211387.869,9056437.61
208304.474,9073806.98
208351.228,9074291.3
208767.884,9074269.29
209099.545,9074489.27
209189.189,9074943.42
209631.2,9075037.48
209817.292,9075483.91
209987.406,9075986
210482.33,9076018.65
210635.181,9076547.66
210728.043,9077079.82
211220.729,9077343.96
211248.184,9077905.76
211768.425,9078237.14
212321.043,9078559.56
212459.928,9079110.89
213016.352,9079371.27
213112.38,9079936.56
213614.033,9080024.06
213670.232,9080596.36
214198.344,9080694.62
214714.151,9080654.97
214629.273,9081234.94
215167.573,9081547.45
215656.926,9081998.36
216188.98,9082185.06
216731.738,9082107.43
217299.095,9082144.62
217806.451,9082226.85
218312.157,9082305.18
218622.151,9082780.43
218947.093,9083204.36
219483.746,9083175.63
220012.337,9083067.15
220443.098,9083290.1
220946.457,9083379.29
221492.285,9083367.09
222045.365,9083354.52
222545.087,9083424.98
222994.684,9083543.55
223351.323,9083705.42
217075.833,9101700.19
216892.79,9101749.35
216723.921,9101624.46
216509.431,9101735.04
216279.745,9101875.99
216045.363,9102045.17
215831.301,9102249.02
215611.448,9102264.89
215365.207,9102296.03
215103.055,9102301.51
214861.53,9102333.8
214742.136,9102626.74
214582.788,9102864.03
214494.701,9103159.09
210614.191,9056200.73
210149.193,9056635.51
210024.737,9057121.56
209624.802,9056946.53
209270.415,9057408.45
208852.051,9057938.16
211058.709,9055773.39
208693.279,9074772.23
208251.836,9074699.75
208814.619,9075289.33
209308.496,9075447.48
209481.311,9075927.02
209668.625,9076404.16
210159.659,9076488.15
210282.279,9077005.71
210371.894,9077571.85
210821.134,9077575.79
210747.708,9078103.32
211302.092,9078445.73
211869.43,9078785.54
212020.414,9079321.53
212580.189,9079669.11
212668.391,9080228.97
213172.827,9080502.4
213200.5,9081062.13
213681.163,9081159.74
214114.542,9081281.48
214189.518,9081788.4
214672.994,9081855.8
215127.368,9082072.58
215248.514,9082570.28
215741.986,9082611.12
216172.211,9082721.01
216596.614,9082659.93
217087.278,9082668.94
217578.137,9082746.83
218072.91,9082819.28
218389.428,9083286.3
218719.754,9083702.51
219251.406,9083667.62
219841.627,9083525.33
220196.356,9083838.6
220690.205,9083844.2
221215.45,9083814.5
221745.402,9083775
222228.118,9083816.99
222679.877,9083901.87
223099.668,9084065.02
216930.45,9101526.76
217108.466,9101513.14
216776.603,9101374.81
216536.721,9101467.09
216293.009,9101599.23
216042.244,9101762.21
215798.855,9101970.17
215524.192,9101990.57
215241.008,9102042.27
214969.496,9102055.85
214724.464,9102096.29
214643.299,9102380.99
214501.559,9102603.44
214303.489,9102711.28
214390.491,9102939.93
210434.576,9055440.03
210005.394,9055918.86
209584.297,9056371.36
209030.148,9056753.45
208622.664,9057268.96
208355.936,9075172.47
208436.512,9075650.5
208949.995,9075770.84
209131.575,9076236.88
209325.321,9076686.15
209831.564,9076882.11
209928.931,9077373.71
209919.638,9077867.22
210268.622,9078090.46
210356.299,9078543.67
210864.813,9078659.46
211409.383,9079019.35
211649.641,9079534.26
212144.473,9079873.94
212215.843,9080417.59
212712.494,9080784.52
212733.006,9081337.18
213216.241,9081616.72
213692.024,9081733.26
213730.978,9082274.09
214222.386,9082341.03
214716.331,9082431.53
214823.264,9082966.86
215358.388,9083104.65
215865.262,9083169.52
216382.777,9083199.7
216882.777,9083199.33
217365.703,9083262.04
217852.179,9083329.74
218169.715,9083786.64
218497.645,9084192.91
219023.279,9084155.95
219605.13,9084003.29
219960.612,9084324.18
220463.402,9084325.98
220979.281,9084279.25
221492.654,9084222.58
221960.787,9084242.5
222393.507,9084305.03
222750.422,9084396.46
217021.286,9101303.55
217254.653,9101316.69
216881.147,9101138.66
216610.971,9101209.14
216340.418,9101325.89
216067.267,9101486.56
215761.356,9101686.55
215395.381,9101753
215090.551,9101806.51
214807.941,9101828.31
214553.609,9101883.28
214500.074,9102154.71
214429.415,9102377.26
214240.257,9102474.99
209860.138,9055215.06
209488.142,9055816.97
209090.459,9056181.14
208507.436,9056134.98
208470.827,9056747.95
208610.935,9076102.96
208790.984,9076555.52
209023.83,9076981.48
209492.693,9077136.58
209572.605,9077594.15
209506.735,9078051.61
209848.548,9078420.27
209976.149,9078923.07
210478.867,9079030.1
210948.155,9079148.22
211193.275,9079623.82
211697.914,9080024.99
211769.69,9080556.73
212253.175,9080964.27
212269.199,9081507.35
212750.426,9081882.8
213238.95,9082164.39
213299.849,9082697.06
213804.183,9082810.71
214305.987,9082881.63
214451.047,9083397.86
214977.545,9083487.74
215520.112,9083624.39
216056.603,9083667.11
216628.19,9083723
217155.667,9083767.05
217640.586,9083832.62
217956.286,9084277.58
218277.992,9084673.62
218796.72,9084634.6
219377.175,9084479.82
219726.589,9084793.43
220233.442,9084793.78
220760.284,9084746.51
221277.51,9084684.89
221743.364,9084694.37
222179.79,9084738.43
222596.65,9084846.02
217160.518,9101101.68
217403.908,9101128.26
217030.023,9100925.22
216729.754,9100966.12
216435.496,9101058.57
216136.965,9101204.83
215856.019,9101361.6
215619.11,9101510.44
215431.766,9101481.28
215183.409,9101545.33
214907.183,9101583.47
214620.132,9101620.32
214361.214,9101691.82
214320.972,9101964.88
214264.789,9102211.63
214066.296,9102312.67
209266,9055481
208932.961,9055630.91
209214.55,9077412.67
209251.184,9077774.77
208964.148,9078138.92
209372.047,9078441.84
209487.43,9078914.12
209693.963,9079391.13
210158.32,9079395.92
210665.337,9079525.27
210812.945,9080014.14
211280.256,9080201.89
211335.991,9080733.99
211798.726,9081090.75
211811.262,9081620.43
212292.186,9082050.78
212781.523,9082422.74
212863.072,9082949.25
213411.748,9083221.8
213932.686,9083328.38
214110.588,9083819.78
214633.148,9083896.07
215157.555,9083991.1
215689.473,9084125.02
216179.426,9084159.86
216568.949,9084262.15
216974.412,9084263.77
217437.469,9084325.34
217745.078,9084758.59
218060.653,9085144.38
218571.336,9085103.34
219146.103,9084946.18
219487.297,9085250.63
219989.667,9085246.72
220524.275,9085197.14
221060.302,9085140.06
221545.303,9085152.79
221989.708,9085194.4
222373.171,9085276.25
217329.503,9100911.08
217587.755,9100965.81
217203.044,9100725.5
216884.565,9100746.18
216559.859,9100779.58
216239.244,9100936.45
215922.937,9101087.13
215610.556,9101218.37
215300.144,9101273.66
214999.584,9101325.42
214715.472,9101371.74
214426.702,9101423.38
214172.763,9101500.31
214129.068,9101785.75
214086.866,9102038.6
213900.445,9102143.16
208962.051,9078618.46
209114.43,9079081.35
209266.383,9079515.03
209490.977,9079943.12
209887.632,9079839.94
210335.283,9079867.86
210449.957,9080361.1
210888.099,9080530.61
210905.762,9081045.75
211349.147,9081260.35
211360.771,9081779.79
211841.18,9082141.48
212307.929,9082629.27
212444.093,9083179.81
212986.799,9083496.76
213570.635,9083769.27
213826.863,9084274.33
214314.161,9084298.57
214827.859,9084382.03
215338.398,9084485.87
215854.34,9084626.17
216321.419,9084708.2
216774.023,9084770.11
217233.851,9084807.74
217535.641,9085229.03
217847.129,9085606.22
218348.777,9085564.17
218915.196,9085404.6
219252.83,9085700.37
219744.967,9085692.44
220271.011,9085633.48
220809.543,9085571.96
221313.045,9085584.14
221797.982,9085632.51
222271.431,9085736.39
217506.62,9100728.61
217753.459,9100782.96
217385.702,9100531.65
217066.274,9100537.85
216758.514,9100540.06
216530.661,9100449.73
216332.152,9100663.26
216025.067,9100819.56
215711.661,9100943.09
215372.656,9100987.08
215101.478,9101086.33
214808.43,9101089.03
214506.139,9101169.04
214228.402,9101216.38
213983.564,9101307.71
213946.202,9101606.25
213894.553,9101868.81
213704.959,9102002.93
209684.447,9080383.45
210065.165,9080247.62
210073.182,9080707.2
210480.059,9080864.64
210462.754,9081366.98
210903.891,9081556.55
210928.791,9082062.16
211386.91,9082290.59
211823.722,9082611.26
211930.144,9083131.3
212097.442,9083651.1
212527.447,9083651.53
212748.537,9084055.79
213160.457,9084004.07
213402.233,9084398.19
213611.413,9084862.63
214026.785,9084743.79
214512.673,9084765.38
215008.885,9084864.98
215504.923,9084975.69
216017.786,9085130.3
216527.313,9085261
217027.781,9085279.18
217332.88,9085688.66
217636.844,9086055.59
218128.791,9086016.76
218686.303,9085856.36
219023.383,9086135.79
219510.753,9086136.14
220027.518,9086069.92
220550.258,9085998.2
221041.881,9085997.43
221524.999,9086030.41
221995.385,9086127.2
217684.234,9100539.65
217931.048,9100611.04
217562.161,9100332.54
217249.926,9100334.62
216941.076,9100322.42
216706.783,9100225.09
216464.597,9100134.51
216293.667,9100363.77
216116.963,9100575.75
215824.862,9100641.08
215547.449,9100793.89
215328.691,9100693.26
215062.124,9100824.98
214780.782,9100824.19
214537.021,9100912.41
214268.161,9100958.05
213994.398,9101043.67
213731.419,9101179.09
213788.444,9101435.9
213694.236,9101691.92
213527.307,9101836.23
209680.616,9080855.25
210055.159,9081197.34
209997.998,9081730.04
210468.481,9081858.65
210527.461,9082352.37
210978.251,9082573.65
211444.479,9082805.49
211460.657,9083267.26
211640.68,9083686.53
211826.384,9084147.73
212292.409,9084131.05
212513.124,9084575.28
212961.969,9084517.85
213185.148,9084956.37
213400.765,9085399.18
213855.784,9085343.03
214249.353,9085137.6
214691.624,9085240.14
215167.873,9085344.21
215639.655,9085459.67
216099.709,9085617.92
216452.701,9085775.78
216845.635,9085736.33
217128.23,9086134.83
217423.175,9086484.81
217917.582,9086498.23
218468.848,9086337.24
218856.527,9086557.4
219286.428,9086568.28
219799.815,9086504.18
220315.934,9086432.25
220793.056,9086423.9
221252.07,9086439.41
221677.792,9086494.46
217846.455,9100337.76
218076.353,9100411.42
217717.055,9100115.91
217427.073,9100126.22
217120.476,9100114.15
216888.826,9100000.13
216645.887,9099909.33
216335.686,9099904.02
216158.497,9100128.45
215984.029,9100370.17
215708.193,9100302.47
215581.747,9100568.56
215404.566,9100402.48
215129.15,9100514.98
214869.428,9100575.7
214596.95,9100637.4
214335.923,9100697.27
214058.555,9100789.71
213777.448,9100912.72
213520.439,9100992.54
213487.602,9101234.86
213571.11,9101443.7
213406.836,9101631.5
209624.906,9081331.01
209557.197,9081791.06
209660.213,9082260.72
210084.059,9082241.97
210185.408,9082688
210573.569,9082855.88
211027.857,9083080.75
211112.393,9083628.86
211342.866,9084118.92
211550.783,9084574.1
212040.087,9084597.88
212267.807,9085033.33
212737.984,9085016.46
212959.344,9085449.73
213161.508,9085882.91
213588.822,9085839.63
214020.677,9085856.6
214351.972,9085573.22
214837.32,9085706.33
215298.252,9085820.45
215751.178,9085948.15
216198.989,9086136.04
216651.699,9086206.97
216926.36,9086579.54
217219.816,9086922.69
217628.053,9086886.69
217943.167,9087085.12
218248.452,9086786.16
218599.564,9086902.97
219038.428,9086989.14
219561.849,9086922.61
220088.408,9086860.55
220572.77,9086859.62
221034.025,9086878.79
221452.253,9086922.09
218000.179,9100102.86
218199.329,9100197.27
217833.686,9099879.29
217570.262,9099890.05
217300.363,9099927.61
217091.798,9099806.13
216851.372,9099662.98
216525.816,9099660.37
216257.103,9099629.7
216077.546,9099819.01
215903.939,9100055.38
215681.094,9099944.07
215444.325,9100114.33
215174.986,9100224.59
214920.142,9100293.44
214666.274,9100365.97
214412.014,9100429.84
214146.13,9100534.35
213863.439,9100665.69
213600.677,9100741.62
213365.979,9100731.53
213326.341,9100961.96
213274.259,9101165.35
213309.396,9101406.57
209753.281,9082735.86
210141.443,9083192.92
210628.172,9083339.91
210674.222,9083786.46
210898.759,9084169.03
211101.306,9084608.87
211313.129,9085043.52
211774.338,9085010.8
212008.871,9085435.12
212497.624,9085462.5
212714.868,9085889.93
212909.913,9086318.18
213339.753,9086315.22
213749.395,9086289.43
214169.501,9086313.16
214502.128,9086025.05
214961.58,9086170.17
215403.286,9086294.16
215861,9086432.44
216389.439,9086637.03
216755.149,9087005.82
217054.257,9087351.05
217494.318,9087303.11
217822.902,9087531.32
218316.837,9087322.39
218775.129,9087379.68
219305.608,9087319.91
219838.128,9087265.43
220335.139,9087275.25
220821.048,9087308.57
221290.996,9087382.33
218281.471,9099964.57
218088.589,9099835.91
217921.423,9099627.27
217671.487,9099639.51
217388.341,9099689.54
217181.678,9099533.08
216981.167,9099379.66
216668.91,9099421.39
216383.237,9099382.4
216048.134,9099430.62
215858.651,9099682.31
215640.567,9099639.96
215432.88,9099811.84
215189.988,9099934.36
214944.227,9100006.53
214702.24,9100085.48
214462.503,9100158.17
214215.416,9100273.79
213951.408,9100420.18
213692.654,9100506.18
213460.847,9100504.68
209732.174,9083215
209781.665,9083695.44
210240.199,9083703.41
210406.305,9084168.71
210633.894,9084587.78
210847.364,9085022.73
211050.602,9085446.68
211544.55,9085465.53
211784.71,9085879.75
212240.397,9085855.98
212452.89,9086278.51
212642.504,9086699.35
213080.685,9086744.55
213490.157,9086744.49
213882.464,9086737.5
214280.259,9086759.16
214620.313,9086478.57
215055.251,9086629.02
215474.431,9086759.13
215913.215,9086886.62
216306.064,9087118.64
216620.777,9087442.16
216917.689,9087779.02
217329.751,9087717.15
217641.461,9087942.54
218122.648,9087778.32
218540.529,9087772.25
219046.512,9087698.77
219569.553,9087647.79
220063.705,9087664.94
220553.298,9087703.01
221034.422,9087792.8
218355.75,9099727.5
218169.595,9099587.13
217995.527,9099373.8
217755.93,9099375.3
217486.735,9099436.13
217284.322,9099270.27
217074.246,9099103.69
216807.852,9099198.38
216547.582,9099115.6
216220.108,9099155.6
215943.49,9099124.48
215717.632,9099349.81
215426.692,9099506.5
215181.62,9099640.89
214939.08,9099718.28
214704.097,9099802.72
214475.634,9099882.51
214251.104,9100008.03
214015.435,9100167.55
213780.077,9100273.3
213555.78,9100280.36
209918.852,9084156.75
210143.345,9084587.24
210415.982,9084987.42
210553.41,9085397.24
210772.614,9085827.37
211288.392,9085860.4
211534.55,9086271.14
212012.856,9086297.63
212215.64,9086720.24
212403.123,9087138.61
212808.225,9087111.02
213225.975,9087168.1
213607.504,9087168.46
214015.893,9087205.47
214400.888,9087158.32
214710.43,9086925.33
215115.738,9087083.99
215511.504,9087215.42
215891.662,9087343.71
216215.619,9087565.03
216509.533,9087873.71
216814.341,9088201.67
217199.664,9088144.09
217508.086,9088360.75
217916.131,9088140.16
218302.279,9088202.01
218799.722,9088073.07
219299.65,9088013.56
219782.204,9088036.75
220263.453,9088087.4
220713.863,9088159.09
218432.918,9099492.73
218244.814,9099343.18
218084.334,9099150.4
217844.116,9099091.18
217567.217,9099170.18
217346.692,9099000.12
217108.747,9098828.12
216838.184,9098937.85
216597.57,9098795.19
216351.524,9098911.45
216116.337,9098870.89
215901.018,9098853.05
215683.294,9099034.44
215430.011,9099220.02
215168.72,9099349.31
214920.048,9099431.19
214680.335,9099520.72
214453.846,9099607.97
214242.743,9099739.15
214040.207,9099910.14
213829.119,9100027.34
213647.1,9100063.26
211029.699,9086241.94
211291.564,9086651.74
211755.815,9086696.13
211950.046,9087120.69
212152.395,9087527.49
212613.237,9087558.23
212979.067,9087470.41
213358.924,9087624.17
213722.384,9087532.42
214052.355,9087690.36
214394.161,9087555.84
214763.589,9087374.7
215146.617,9087529.88
215518.453,9087667.03
215861.067,9087793.2
216140,9088001.01
216420.848,9088296.33
216694.952,9088572.99
217070.891,9088600.74
217420.88,9088760.03
217849.507,9088511.59
218170.906,9088651.6
218600.672,9088449.74
219048.336,9088370.65
219501.371,9088386.5
219976.525,9088452.23
220441.888,9088561.31
218490.556,9099252.19
218302.493,9099087.83
218099.994,9098891.03
217844.811,9098803.9
217605.23,9098903.07
217356.356,9098727.8
217099.911,9098547.57
216858.57,9098657.7
216616.206,9098501.07
216333.972,9098621.59
216035.021,9098636.89
215721.279,9098724.2
215443.713,9098923.59
215177.761,9099060.42
214917.749,9099145.63
214664.813,9099242.33
214422.133,9099335.87
214206.678,9099472.2
214013.139,9099652.41
213845.846,9099800.1
213630.747,9099819.95
211484.217,9087098.81
211687.6,9087529.98
211914.805,9087959.46
212338.333,9087900.26
212721.133,9087983.88
213020.841,9087841.72
213385.77,9088069.11
213713.595,9087920.51
214075.501,9088110.45
